customer_id,firstname,lastname,brand,first_order_date,last_order_date,days_since_last,lifespan_days,lifespan_years,total_orders,avg_order_value,total_spent,frequency_per_year,clv,clv_tier,is_dormant,order_year_month
4882,Sofia,Garcia,CASIO,2025-12-18,2025-12-28,72,82,0.22,6,267.3,1603.8,26.71,1603.8,MID,0,2025-12
4883,Mike,Sharma,ALDO,2024-06-22,2025-03-13,362,626,1.72,14,429.62,6014.68,8.16,6014.68,HIGH,1,2025-03
4884,Ali,Chen,CASIO,2024-04-16,2024-09-03,553,693,1.9,9,307.37,2766.33,4.74,2766.33,HIGH,1,2024-09
4885,Tom,Ahmed,KANMO,2025-12-31,2026-02-23,15,69,0.19,9,277.98,2501.82,47.61,2501.82,HIGH,0,2026-02
4886,Fatima,Costa,ALDO,2024-01-30,2025-05-16,298,770,2.11,7,285.5,1998.5,3.32,1998.5,MID,1,2025-05
4887,Arjun,Costa,KANMO,2023-05-02,2024-10-17,509,1043,2.86,1,278.87,278.87,0.35,278.87,LOW,1,2024-10
4888,Sara,Martin,KANMO,2024-04-28,2025-08-31,191,681,1.87,15,288.44,4326.6,8.04,4326.6,HIGH,1,2025-08
4889,Fatima,Lee,ALDO,2025-04-23,2026-03-03,7,321,0.88,17,312.57,5313.69,19.33,5313.69,HIGH,0,2026-03
4890,Arjun,Lee,CASIO,2024-05-22,2024-10-27,499,657,1.8,13,325.41,4230.33,7.22,4230.33,HIGH,1,2024-10
4891,Aisha,Costa,CASIO,2025-04-14,2025-11-05,125,330,0.9,3,431.78,1295.34,3.32,1295.34,MID,1,2025-11
4892,James,Patel,ALDO,2023-08-27,2023-09-23,899,926,2.54,1,221.42,221.42,0.39,221.42,LOW,1,2023-09
4893,Aisha,Garcia,CASIO,2023-03-20,2025-08-04,218,1086,2.98,2,217.45,434.9,0.67,434.9,LOW,1,2025-08
4894,Aisha,Kumar,CASIO,2026-01-18,2026-03-09,1,51,0.14,7,67.71,473.97,50.1,473.97,LOW,0,2026-03
4895,John,Lee,KANMO,2023-06-18,2026-03-06,4,996,2.73,19,506.92,9631.48,6.96,9631.48,HIGH,0,2026-03
4896,Tom,Lee,KANMO,2025-01-14,2025-03-18,357,420,1.15,6,462.56,2775.36,5.21,2775.36,HIGH,1,2025-03
4897,Tom,Patel,CASIO,2024-01-31,2024-09-30,526,769,2.11,12,411.54,4938.48,5.7,4938.48,HIGH,1,2024-09
4898,Arjun,Garcia,KANMO,2026-01-03,2026-01-13,56,66,0.18,19,372.26,7072.94,105.08,7072.94,HIGH,0,2026-01
4899,Priya,Johnson,CASIO,2024-08-22,2024-09-11,545,565,1.55,17,278.0,4726.0,10.98,4726.0,HIGH,1,2024-09
4900,Priya,Wilson,ALDO,2023-03-23,2025-06-19,264,1083,2.97,16,526.53,8424.48,5.39,8424.48,HIGH,1,2025-06
4901,Sara,Johnson,ALDO,2025-11-20,2026-01-20,49,110,0.3,15,398.1,5971.5,49.77,5971.5,HIGH,0,2026-01
4902,Lucas,Chen,KANMO,2025-10-12,2025-12-23,77,149,0.41,8,154.34,1234.72,19.6,1234.72,MID,0,2025-12
4903,Omar,Yilmaz,KANMO,2023-08-17,2025-04-19,325,936,2.56,13,285.48,3711.24,5.07,3711.24,HIGH,1,2025-04
4904,John,Patel,KANMO,2025-08-22,2026-02-09,29,200,0.55,2,213.33,426.66,3.65,426.66,LOW,0,2026-02
4905,Priya,Johnson,ALDO,2026-02-07,2026-02-10,28,31,0.08,16,54.32,869.12,160.0,738.16,LOW,0,2026-02
4906,Sara,Lee,CASIO,2024-01-29,2024-02-26,743,771,2.11,6,31.8,190.8,2.84,190.8,LOW,1,2024-02
4907,Nina,Nair,KANMO,2024-06-27,2026-01-26,43,621,1.7,16,119.0,1904.0,9.4,1904.0,MID,0,2026-01
4908,Lena,Nair,ALDO,2025-12-03,2025-12-13,87,97,0.27,1,594.11,594.11,3.76,594.11,LOW,0,2025-12
4909,Fatima,Ahmed,KANMO,2024-01-24,2025-10-24,137,776,2.13,20,297.19,5943.8,9.41,5943.8,HIGH,1,2025-10
4910,Arjun,Ali,CASIO,2024-10-25,2026-01-12,57,501,1.37,20,267.8,5356.0,14.57,5356.0,HIGH,0,2026-01
4911,Aisha,Nair,CASIO,2024-05-16,2025-01-31,403,663,1.82,6,224.27,1345.62,3.3,1345.62,MID,1,2025-01
4912,Aisha,Yilmaz,CASIO,2024-08-29,2025-02-14,389,558,1.53,2,186.74,373.48,1.31,373.48,LOW,1,2025-02
4913,Sara,Wilson,ALDO,2024-02-24,2026-03-01,9,745,2.04,7,278.46,1949.22,3.43,1949.22,MID,0,2026-03
4914,Arjun,Singh,ALDO,2025-01-20,2025-05-22,292,414,1.13,15,564.02,8460.3,13.22,8460.3,HIGH,1,2025-05
4915,Arjun,Ali,KANMO,2023-09-25,2025-12-18,82,897,2.46,13,451.4,5868.2,5.29,5868.2,HIGH,0,2025-12
4916,Zara,Ahmed,KANMO,2025-06-18,2025-12-27,73,265,0.73,1,506.55,506.55,1.38,506.55,LOW,0,2025-12
4917,Sara,Wilson,KANMO,2025-08-11,2026-03-05,5,211,0.58,15,198.18,2972.7,25.95,2972.7,HIGH,0,2026-03
4918,John,Costa,CASIO,2024-06-08,2026-02-28,10,640,1.75,13,321.82,4183.66,7.41,4183.66,HIGH,0,2026-02
4919,Zara,Sharma,KANMO,2025-11-29,2026-02-02,36,101,0.28,2,146.58,293.16,7.23,293.16,LOW,0,2026-02
4920,Fatima,Costa,KANMO,2025-02-23,2025-07-18,235,380,1.04,2,412.46,824.92,1.92,824.92,MID,1,2025-07
4921,Lucas,Martin,KANMO,2024-04-02,2024-04-29,680,707,1.94,19,379.89,7217.91,9.81,7217.91,HIGH,1,2024-04
4922,Zara,Lee,ALDO,2025-01-30,2025-06-11,272,404,1.11,12,464.79,5577.48,10.84,5577.48,HIGH,1,2025-06
4923,Sara,Sharma,KANMO,2025-06-30,2025-07-24,229,253,0.69,4,77.05,308.2,5.77,308.2,LOW,1,2025-07
4924,David,Sharma,KANMO,2025-09-16,2026-01-30,39,175,0.48,9,260.96,2348.64,18.77,2348.64,HIGH,0,2026-01
4925,John,Singh,CASIO,2024-04-21,2025-12-22,78,688,1.88,8,495.64,3965.12,4.24,3965.12,HIGH,0,2025-12
4926,Sara,Ali,KANMO,2023-10-19,2024-02-16,753,873,2.39,17,407.95,6935.15,7.11,6935.15,HIGH,1,2024-02
4927,Lucas,Khan,CASIO,2024-12-29,2025-11-27,103,436,1.19,9,423.58,3812.22,7.53,3812.22,HIGH,1,2025-11
4928,Mike,Nair,ALDO,2025-03-26,2025-06-09,274,349,0.96,14,177.2,2480.8,14.64,2480.8,HIGH,1,2025-06
4929,Hana,Garcia,KANMO,2025-05-10,2025-05-14,300,304,0.83,11,514.65,5661.15,13.21,5661.15,HIGH,1,2025-05
4930,Arjun,Lee,ALDO,2023-03-18,2025-12-03,97,1088,2.98,18,522.07,9397.26,6.04,9397.26,HIGH,1,2025-12
4931,Lucas,Costa,ALDO,2024-07-11,2025-11-04,126,607,1.66,9,375.09,3375.81,5.41,3375.81,HIGH,1,2025-11
4932,Sofia,Singh,KANMO,2024-05-25,2025-06-24,259,654,1.79,1,194.45,194.45,0.56,194.45,LOW,1,2025-06
4933,James,Gomez,KANMO,2025-07-11,2025-11-11,119,242,0.66,18,553.34,9960.12,27.15,9960.12,HIGH,1,2025-11
4934,James,Ahmed,ALDO,2024-08-20,2025-11-03,127,567,1.55,3,288.36,865.08,1.93,865.08,MID,1,2025-11
4935,Arjun,Gomez,CASIO,2025-11-03,2026-01-11,58,127,0.35,12,485.35,5824.2,34.49,5824.2,HIGH,0,2026-01
4936,Meera,Sharma,KANMO,2023-08-10,2026-01-11,58,943,2.58,14,381.31,5338.34,5.42,5338.34,HIGH,0,2026-01
4937,James,Ahmed,CASIO,2023-07-23,2025-03-17,358,961,2.63,18,326.72,5880.96,6.84,5880.96,HIGH,1,2025-03
4938,Fatima,Yilmaz,KANMO,2024-07-18,2025-06-20,263,600,1.64,17,173.34,2946.78,10.34,2946.78,HIGH,1,2025-06
4939,Arjun,Lee,ALDO,2024-10-14,2025-07-25,228,512,1.4,1,91.44,91.44,0.71,91.44,LOW,1,2025-07
4940,Arjun,Martin,CASIO,2024-11-29,2025-06-29,254,466,1.28,1,422.47,422.47,0.78,422.47,LOW,1,2025-06
4941,Sofia,Brown,ALDO,2023-07-25,2024-06-29,619,959,2.63,3,593.03,1779.09,1.14,1779.09,MID,1,2024-06
4942,Priya,Lee,KANMO,2023-12-30,2024-09-10,546,801,2.19,17,371.62,6317.54,7.75,6317.54,HIGH,1,2024-09
4943,David,Wilson,KANMO,2024-07-02,2025-04-29,315,616,1.69,16,372.32,5957.12,9.48,5957.12,HIGH,1,2025-04
4944,Aisha,Lee,KANMO,2025-06-10,2025-07-15,238,273,0.75,12,260.51,3126.12,16.04,3126.12,HIGH,1,2025-07
4945,Fatima,Khan,CASIO,2025-05-14,2025-09-13,178,300,0.82,2,580.5,1161.0,2.43,1161.0,MID,1,2025-09
4946,Ali,Ahmed,CASIO,2023-10-05,2024-09-12,544,887,2.43,20,170.09,3401.8,8.23,3401.8,HIGH,1,2024-09
4947,Omar,Ali,ALDO,2025-07-14,2025-10-18,143,239,0.65,2,100.51,201.02,3.05,201.02,LOW,1,2025-10
4948,Fatima,Gomez,CASIO,2024-06-05,2025-02-07,396,643,1.76,8,55.39,443.12,4.54,443.12,LOW,1,2025-02
4949,Lena,Yilmaz,CASIO,2023-05-08,2023-09-23,899,1037,2.84,18,262.97,4733.46,6.34,4733.46,HIGH,1,2023-09
4950,John,Hassan,KANMO,2023-07-19,2025-12-28,72,965,2.64,12,265.56,3186.72,4.54,3186.72,HIGH,0,2025-12
4951,James,Garcia,ALDO,2025-09-05,2025-10-28,133,186,0.51,18,426.65,7679.7,35.32,7679.7,HIGH,1,2025-10
4952,Zara,Yilmaz,ALDO,2023-05-16,2023-08-21,932,1029,2.82,13,264.31,3436.03,4.61,3436.03,HIGH,1,2023-08
4953,Nina,Wilson,KANMO,2023-03-31,2025-02-06,397,1075,2.95,17,255.77,4348.09,5.77,4348.09,HIGH,1,2025-02
4954,Ali,Gomez,KANMO,2024-04-12,2025-02-09,394,697,1.91,3,325.66,976.98,1.57,976.98,MID,1,2025-02
4955,Lena,Sharma,CASIO,2025-02-13,2025-08-05,217,390,1.07,5,68.72,343.6,4.68,343.6,LOW,1,2025-08
4956,Zara,Nair,CASIO,2023-12-21,2025-03-08,367,810,2.22,19,48.86,928.34,8.56,928.34,MID,1,2025-03
4957,Hana,Gomez,KANMO,2023-12-03,2025-07-28,225,828,2.27,20,327.43,6548.6,8.82,6548.6,HIGH,1,2025-07
4958,Fatima,Smith,CASIO,2023-04-18,2024-03-03,737,1057,2.9,18,594.34,10698.12,6.22,10698.12,HIGH,1,2024-03
4959,Nina,Gomez,KANMO,2025-03-30,2025-04-21,323,345,0.95,8,70.56,564.48,8.46,564.48,LOW,1,2025-04
4960,Lena,Khan,CASIO,2023-07-12,2023-10-13,879,972,2.66,6,145.52,873.12,2.25,873.12,MID,1,2023-10
4961,Hana,Lee,ALDO,2023-09-07,2024-10-01,525,915,2.51,17,275.98,4691.66,6.78,4691.66,HIGH,1,2024-10
4962,Lucas,Ahmed,KANMO,2023-05-31,2024-12-09,456,1014,2.78,13,103.31,1343.03,4.68,1343.03,MID,1,2024-12
4963,Aisha,Khan,ALDO,2023-06-19,2023-11-13,848,995,2.73,17,291.09,4948.53,6.24,4948.53,HIGH,1,2023-11
4964,James,Ali,CASIO,2024-09-28,2025-02-28,375,528,1.45,1,315.85,315.85,0.69,315.85,LOW,1,2025-02
4965,John,Khan,CASIO,2024-11-02,2026-01-01,68,493,1.35,9,276.64,2489.76,6.66,2489.76,HIGH,0,2026-01
4966,Nina,Costa,KANMO,2025-02-01,2026-01-07,62,402,1.1,18,155.84,2805.12,16.34,2805.12,HIGH,0,2026-01
4967,Zara,Martin,CASIO,2024-02-29,2025-12-11,89,740,2.03,12,301.19,3614.28,5.92,3614.28,HIGH,0,2025-12
4968,Fatima,Johnson,ALDO,2025-01-09,2025-12-07,93,425,1.16,5,518.8,2594.0,4.29,2594.0,HIGH,1,2025-12
4969,Zara,Sharma,CASIO,2025-11-26,2025-12-03,97,104,0.28,9,215.09,1935.81,31.59,1935.81,MID,1,2025-12
4970,Fatima,Singh,KANMO,2023-06-22,2024-01-31,769,992,2.72,2,566.37,1132.74,0.74,1132.74,MID,1,2024-01
4971,Fatima,Khan,CASIO,2025-05-25,2025-08-20,202,289,0.79,18,223.02,4014.36,22.73,4014.36,HIGH,1,2025-08
4972,Omar,Ahmed,KANMO,2025-03-11,2025-07-19,234,364,1.0,2,463.9,927.8,2.01,927.8,MID,1,2025-07
4973,Nina,Chen,KANMO,2024-03-19,2025-01-10,424,721,1.98,14,324.69,4545.66,7.09,4545.66,HIGH,1,2025-01
4974,Priya,Martin,KANMO,2023-07-16,2025-05-10,304,968,2.65,2,193.57,387.14,0.75,387.14,LOW,1,2025-05
4975,Hana,Kumar,KANMO,2025-09-20,2025-12-21,79,171,0.47,19,267.26,5077.94,40.56,5077.94,HIGH,0,2025-12
4976,Zara,Kumar,CASIO,2023-07-12,2024-03-06,734,972,2.66,17,249.81,4246.77,6.38,4246.77,HIGH,1,2024-03
4977,Tom,Martin,CASIO,2026-01-19,2026-02-07,31,50,0.14,9,321.07,2889.63,65.7,2889.63,HIGH,0,2026-02
4978,Arjun,Patel,KANMO,2024-10-29,2025-02-12,391,497,1.36,6,434.21,2605.26,4.41,2605.26,HIGH,1,2025-02
4979,Mike,Garcia,CASIO,2025-03-12,2025-08-04,218,363,0.99,18,371.32,6683.76,18.1,6683.76,HIGH,1,2025-08
4980,David,Gomez,KANMO,2023-08-27,2023-09-25,897,926,2.54,1,404.06,404.06,0.39,404.06,LOW,1,2023-09
4981,Tom,Gomez,ALDO,2024-08-21,2025-07-07,246,566,1.55,19,508.18,9655.42,12.25,9655.42,HIGH,1,2025-07
4982,Lucas,Nair,KANMO,2024-07-26,2024-08-27,560,592,1.62,16,262.23,4195.68,9.86,4195.68,HIGH,1,2024-08
4983,Sara,Singh,KANMO,2024-12-13,2025-01-12,422,452,1.24,3,99.04,297.12,2.42,297.12,LOW,1,2025-01
4984,Meera,Johnson,ALDO,2023-03-29,2023-05-27,1018,1077,2.95,4,163.76,655.04,1.36,655.04,LOW,1,2023-05
4985,Mike,Martin,ALDO,2024-01-01,2024-05-27,652,799,2.19,18,153.71,2766.78,8.22,2766.78,HIGH,1,2024-05
4986,John,Smith,CASIO,2025-10-22,2026-01-12,57,139,0.38,18,470.66,8471.88,47.27,8471.88,HIGH,0,2026-01
4987,Raj,Ali,CASIO,2026-01-05,2026-01-19,50,64,0.18,12,495.7,5948.4,68.44,5948.4,HIGH,0,2026-01
4988,Omar,Ali,KANMO,2024-12-31,2025-06-15,268,434,1.19,13,288.57,3751.41,10.93,3751.41,HIGH,1,2025-06
4989,Zara,Kumar,KANMO,2025-03-06,2025-11-22,108,369,1.01,15,65.75,986.25,14.84,986.25,MID,1,2025-11
4990,Sofia,Yilmaz,KANMO,2023-09-09,2025-07-15,238,913,2.5,20,236.65,4733.0,8.0,4733.0,HIGH,1,2025-07
4991,Sofia,Wilson,KANMO,2023-05-02,2025-03-29,346,1043,2.86,19,222.37,4225.03,6.65,4225.03,HIGH,1,2025-03
4992,Nina,Kumar,KANMO,2025-12-18,2026-01-30,39,82,0.22,11,540.52,5945.72,48.96,5945.72,HIGH,0,2026-01
4993,Mike,Yilmaz,ALDO,2025-08-23,2025-12-14,86,199,0.55,4,197.71,790.84,7.34,790.84,LOW,0,2025-12
4994,Zara,Lee,ALDO,2024-11-06,2025-09-21,170,489,1.34,12,566.68,6800.16,8.96,6800.16,HIGH,1,2025-09
4995,Meera,Sharma,CASIO,2024-01-19,2024-06-13,635,781,2.14,2,566.88,1133.76,0.93,1133.76,MID,1,2024-06
4996,John,Nair,ALDO,2025-09-09,2025-12-18,82,182,0.5,11,80.36,883.96,22.06,883.96,MID,0,2025-12
4997,Mike,Johnson,CASIO,2025-01-26,2025-03-14,361,408,1.12,10,503.53,5035.3,8.95,5035.3,HIGH,1,2025-03
4998,Raj,Smith,KANMO,2024-06-13,2025-05-06,308,635,1.74,5,59.52,297.6,2.87,297.6,LOW,1,2025-05
4999,Tom,Ali,CASIO,2025-05-07,2026-01-04,65,307,0.84,13,464.89,6043.57,15.46,6043.57,HIGH,0,2026-01
5000,Sara,Brown,ALDO,2025-12-18,2026-02-21,17,82,0.22,18,106.36,1914.48,80.12,1914.48,MID,0,2026-02
5001,John,Gomez,CASIO,2024-01-28,2025-12-27,73,772,2.12,8,124.07,992.56,3.78,992.56,MID,0,2025-12
5002,Lena,Chen,CASIO,2024-07-06,2025-04-24,320,612,1.68,1,448.65,448.65,0.6,448.65,LOW,1,2025-04
5003,Ali,Chen,ALDO,2023-08-30,2024-04-25,684,923,2.53,10,395.29,3952.9,3.95,3952.9,HIGH,1,2024-04
5004,Sara,Wilson,KANMO,2025-08-08,2025-09-22,169,214,0.59,3,498.08,1494.24,5.12,1494.24,MID,1,2025-09
5005,Sofia,Chen,CASIO,2025-03-08,2025-09-05,186,367,1.01,16,353.71,5659.36,15.91,5659.36,HIGH,1,2025-09
5006,Tom,Patel,ALDO,2025-12-15,2026-01-20,49,85,0.23,16,374.47,5991.52,68.71,5991.52,HIGH,0,2026-01
5007,Ali,Patel,ALDO,2024-10-12,2025-03-18,357,514,1.41,11,198.93,2188.23,7.81,2188.23,HIGH,1,2025-03
5008,Hana,Singh,CASIO,2025-08-14,2026-03-02,8,208,0.57,4,142.27,569.08,7.02,569.08,LOW,0,2026-03
5009,Raj,Nair,KANMO,2023-04-17,2025-05-07,307,1058,2.9,16,64.48,1031.68,5.52,1031.68,MID,1,2025-05
5010,David,Garcia,CASIO,2023-09-07,2025-08-15,207,915,2.51,6,538.18,3229.08,2.39,3229.08,HIGH,1,2025-08
5011,Omar,Hassan,KANMO,2025-08-14,2025-09-30,161,208,0.57,16,162.55,2600.8,28.08,2600.8,HIGH,1,2025-09
5012,Raj,Sharma,ALDO,2025-04-06,2025-04-19,325,338,0.93,6,381.07,2286.42,6.48,2286.42,HIGH,1,2025-04
5013,Hana,Garcia,ALDO,2024-11-07,2024-11-27,468,488,1.34,3,191.75,575.25,2.24,575.25,LOW,1,2024-11
5014,Sara,Garcia,ALDO,2025-03-12,2026-01-22,47,363,0.99,17,571.7,9718.9,17.09,9718.9,HIGH,0,2026-01
5015,Hana,Wilson,CASIO,2025-09-18,2026-02-13,25,173,0.47,13,414.52,5388.76,27.43,5388.76,HIGH,0,2026-02
5016,Sofia,Chen,ALDO,2025-01-19,2025-03-19,356,415,1.14,19,86.92,1651.48,16.71,1651.48,MID,1,2025-03
5017,Raj,Ahmed,ALDO,2023-03-26,2024-02-04,765,1080,2.96,3,410.65,1231.95,1.01,1231.95,MID,1,2024-02
5018,Nina,Martin,KANMO,2024-12-12,2025-01-29,405,453,1.24,15,576.48,8647.2,12.09,8647.2,HIGH,1,2025-01
5019,John,Johnson,CASIO,2023-11-15,2025-03-29,346,846,2.32,2,595.23,1190.46,0.86,1190.46,MID,1,2025-03
5020,Sofia,Patel,ALDO,2026-01-16,2026-02-26,12,53,0.15,7,422.2,2955.4,48.21,2955.4,HIGH,0,2026-02
5021,Zara,Khan,CASIO,2025-06-18,2026-03-04,6,265,0.73,16,192.07,3073.12,22.04,3073.12,HIGH,0,2026-03
5022,Nina,Costa,ALDO,2024-10-07,2025-05-05,309,519,1.42,6,38.18,229.08,4.22,229.08,LOW,1,2025-05
5023,John,Costa,KANMO,2024-01-17,2025-04-01,343,783,2.15,1,575.94,575.94,0.47,575.94,LOW,1,2025-04
5024,James,Ali,CASIO,2023-06-12,2025-08-08,214,1002,2.75,13,223.34,2903.42,4.74,2903.42,HIGH,1,2025-08
5025,John,Kumar,KANMO,2025-03-31,2025-09-30,161,344,0.94,15,112.41,1686.15,15.92,1686.15,MID,1,2025-09
5026,Raj,Johnson,CASIO,2024-12-08,2025-02-06,397,457,1.25,13,40.01,520.13,10.38,520.13,LOW,1,2025-02
5027,Sara,Ahmed,CASIO,2023-04-14,2023-09-18,904,1061,2.91,3,400.09,1200.27,1.03,1200.27,MID,1,2023-09
5028,Sofia,Nair,CASIO,2023-08-23,2026-01-06,63,930,2.55,1,573.61,573.61,0.39,573.61,LOW,0,2026-01
5029,Fatima,Khan,KANMO,2024-12-14,2025-01-13,421,451,1.24,14,254.39,3561.46,11.33,3561.46,HIGH,1,2025-01
5030,Arjun,Kumar,ALDO,2024-03-03,2025-11-01,129,737,2.02,20,186.54,3730.8,9.91,3730.8,HIGH,1,2025-11
5031,Fatima,Smith,KANMO,2024-09-24,2025-02-11,392,532,1.46,8,150.47,1203.76,5.49,1203.76,MID,1,2025-02
5032,Ali,Khan,ALDO,2023-05-06,2023-12-13,818,1039,2.85,11,325.68,3582.48,3.86,3582.48,HIGH,1,2023-12
5033,Lucas,Martin,CASIO,2023-05-01,2023-09-12,910,1044,2.86,9,402.18,3619.62,3.15,3619.62,HIGH,1,2023-09
5034,Ali,Kumar,ALDO,2024-09-15,2025-03-20,355,541,1.48,7,196.49,1375.43,4.72,1375.43,MID,1,2025-03
5035,Lucas,Sharma,KANMO,2023-05-10,2024-12-30,435,1035,2.84,10,531.97,5319.7,3.53,5319.7,HIGH,1,2024-12
5036,Zara,Nair,CASIO,2025-01-10,2025-11-25,105,424,1.16,6,164.96,989.76,5.17,989.76,MID,1,2025-11
5037,Meera,Ahmed,CASIO,2026-01-29,2026-03-06,4,40,0.11,16,132.24,2115.84,146.0,2115.84,HIGH,0,2026-03
5038,Tom,Wilson,CASIO,2025-04-25,2025-11-02,128,319,0.87,18,568.69,10236.42,20.6,10236.42,HIGH,1,2025-11
5039,Sofia,Martin,KANMO,2025-06-23,2025-10-09,152,260,0.71,20,467.35,9347.0,28.08,9347.0,HIGH,1,2025-10
5040,Nina,Martin,ALDO,2024-11-26,2025-05-04,310,469,1.28,17,520.61,8850.37,13.23,8850.37,HIGH,1,2025-05
5041,Sofia,Brown,KANMO,2024-12-13,2025-09-19,172,452,1.24,16,137.38,2198.08,12.92,2198.08,HIGH,1,2025-09
5042,Nina,Martin,ALDO,2024-10-04,2024-10-21,505,522,1.43,2,173.41,346.82,1.4,346.82,LOW,1,2024-10
5043,David,Costa,KANMO,2023-08-24,2024-08-30,557,929,2.55,17,203.94,3466.98,6.68,3466.98,HIGH,1,2024-08
5044,Tom,Hassan,CASIO,2023-09-10,2025-10-04,157,912,2.5,16,567.64,9082.24,6.4,9082.24,HIGH,1,2025-10
5045,Aisha,Singh,KANMO,2024-10-24,2025-07-02,251,502,1.38,3,99.9,299.7,2.18,299.7,LOW,1,2025-07
5046,Sofia,Ali,ALDO,2023-07-18,2024-06-22,626,966,2.65,12,536.9,6442.8,4.53,6442.8,HIGH,1,2024-06
5047,Meera,Yilmaz,KANMO,2023-11-13,2023-12-21,810,848,2.32,4,174.59,698.36,1.72,698.36,LOW,1,2023-12
5048,Tom,Costa,ALDO,2023-03-26,2023-10-23,869,1080,2.96,4,455.85,1823.4,1.35,1823.4,MID,1,2023-10
5049,Hana,Brown,ALDO,2024-01-13,2025-04-06,338,787,2.16,6,337.83,2026.98,2.78,2026.98,HIGH,1,2025-04
5050,Aisha,Hassan,CASIO,2023-12-25,2024-03-04,736,806,2.21,3,263.09,789.27,1.36,789.27,LOW,1,2024-03
5051,Aisha,Patel,ALDO,2024-05-21,2025-06-20,263,658,1.8,1,519.35,519.35,0.55,519.35,LOW,1,2025-06
5052,Ali,Ahmed,ALDO,2023-03-19,2024-02-22,747,1087,2.98,13,455.4,5920.2,4.37,5920.2,HIGH,1,2024-02
5053,Mike,Costa,KANMO,2024-03-15,2025-12-20,80,725,1.99,9,242.97,2186.73,4.53,2186.73,HIGH,0,2025-12
5054,Tom,Singh,ALDO,2023-11-16,2025-04-11,333,845,2.32,8,243.37,1946.96,3.46,1946.96,MID,1,2025-04
5055,Raj,Yilmaz,KANMO,2023-07-29,2023-10-28,864,955,2.62,9,489.0,4401.0,3.44,4401.0,HIGH,1,2023-10
5056,Sofia,Wilson,CASIO,2024-07-30,2025-06-17,266,588,1.61,9,595.33,5357.97,5.59,5357.97,HIGH,1,2025-06
5057,Nina,Khan,CASIO,2023-10-22,2026-01-05,64,870,2.38,14,41.48,580.72,5.87,580.72,LOW,0,2026-01
5058,Omar,Lee,ALDO,2025-08-03,2026-01-03,66,219,0.6,14,395.03,5530.42,23.33,5530.42,HIGH,0,2026-01
5059,Sofia,Johnson,KANMO,2025-04-08,2025-07-29,224,336,0.92,17,241.43,4104.31,18.47,4104.31,HIGH,1,2025-07
5060,Raj,Kumar,KANMO,2025-05-27,2025-07-16,237,287,0.79,15,452.65,6789.75,19.08,6789.75,HIGH,1,2025-07
5061,Sara,Chen,CASIO,2024-10-22,2025-07-22,231,504,1.38,12,403.42,4841.04,8.69,4841.04,HIGH,1,2025-07
5062,Ali,Nair,KANMO,2023-07-31,2023-08-21,932,953,2.61,19,136.37,2591.03,7.28,2591.03,HIGH,1,2023-08
5063,Priya,Patel,CASIO,2025-08-18,2025-11-30,100,204,0.56,12,44.06,528.72,21.47,528.72,LOW,1,2025-11
5064,Ali,Singh,ALDO,2023-10-19,2026-01-18,51,873,2.39,9,517.28,4655.52,3.76,4655.52,HIGH,0,2026-01
5065,James,Ali,KANMO,2024-09-11,2025-06-16,267,545,1.49,7,526.17,3683.19,4.69,3683.19,HIGH,1,2025-06
5066,James,Chen,ALDO,2026-01-08,2026-02-21,17,61,0.17,14,124.31,1740.34,83.77,1740.34,MID,0,2026-02
5067,Arjun,Wilson,KANMO,2024-03-24,2024-07-29,589,716,1.96,10,491.5,4915.0,5.1,4915.0,HIGH,1,2024-07
5068,Hana,Lee,KANMO,2024-07-05,2025-08-05,217,613,1.68,14,356.24,4987.36,8.34,4987.36,HIGH,1,2025-08
5069,Omar,Johnson,ALDO,2023-06-10,2025-10-19,142,1004,2.75,12,510.73,6128.76,4.36,6128.76,HIGH,1,2025-10
5070,Priya,Martin,KANMO,2025-02-28,2025-11-11,119,375,1.03,1,581.16,581.16,0.97,581.16,LOW,1,2025-11
5071,Hana,Ali,CASIO,2025-09-25,2026-03-09,1,166,0.45,15,142.7,2140.5,32.98,2140.5,HIGH,0,2026-03
5072,Zara,Hassan,CASIO,2024-07-06,2025-05-28,286,612,1.68,19,130.87,2486.53,11.33,2486.53,HIGH,1,2025-05
5073,David,Costa,KANMO,2024-11-30,2025-09-08,183,465,1.27,8,498.4,3987.2,6.28,3987.2,HIGH,1,2025-09
5074,Sara,Smith,CASIO,2023-03-23,2025-12-13,87,1083,2.97,3,419.94,1259.82,1.01,1259.82,MID,0,2025-12
5075,Priya,Lee,ALDO,2023-08-12,2023-08-25,928,941,2.58,15,344.81,5172.15,5.82,5172.15,HIGH,1,2023-08
5076,John,Singh,CASIO,2024-07-07,2025-06-17,266,611,1.67,15,257.9,3868.5,8.96,3868.5,HIGH,1,2025-06
5077,John,Yilmaz,ALDO,2024-08-03,2026-03-05,5,584,1.6,10,346.68,3466.8,6.25,3466.8,HIGH,0,2026-03
5078,Lucas,Brown,ALDO,2024-09-24,2025-08-10,212,532,1.46,12,469.97,5639.64,8.23,5639.64,HIGH,1,2025-08
5079,James,Wilson,CASIO,2024-11-29,2025-08-03,219,466,1.28,6,412.84,2477.04,4.7,2477.04,HIGH,1,2025-08
5080,Omar,Martin,KANMO,2023-05-08,2024-01-18,782,1037,2.84,7,52.76,369.32,2.46,369.32,LOW,1,2024-01
